product_code,quantity_sold,sale_value,date
SKU02500,42,319.36,2024-05-14
SKU02501,32,314.73,2024-05-25
SKU02502,39,277.31,2024-06-27
SKU02503,36,493.22,2024-09-20
SKU02504,97,366.41,2024-11-06
SKU02505,36,388.7,2024-07-22
SKU02506,3,436.36,2024-01-30
SKU02507,73,108.6,2024-02-28
SKU02508,8,42.82,2024-01-09
SKU02509,97,241.96,2024-11-19
SKU02510,70,257.53,2024-06-15
SKU02511,41,414.76,2024-12-02
SKU02512,68,222.45,2025-01-13
SKU02513,13,285.86,2024-08-29
SKU02514,49,264.01,2025-10-27
SKU02515,60,20.06,2024-06-08
SKU02516,2,307.99,2024-08-22
SKU02517,60,414.19,2025-03-28
SKU02518,5,79.59,2024-07-17
SKU02519,44,297.57,2025-04-21
SKU02520,27,297.21,2024-02-02
SKU02521,32,82.93,2025-02-11
SKU02522,21,62.61,2024-03-29
SKU02523,8,490.05,2025-08-29
SKU02524,72,197.47,2024-08-08
SKU02525,50,114.48,2024-03-09
SKU02526,67,86.49,2024-10-20
SKU02527,44,334.13,2024-08-24
SKU02528,58,305.11,2024-06-08
SKU02529,3,322.13,2024-10-16
SKU02530,86,44.92,2025-07-07
SKU02531,70,446.87,2025-07-31
SKU02532,2,195.24,2025-06-16
SKU02533,87,157.37,2024-11-30
SKU02534,44,231.72,2025-08-04
SKU02535,2,195.64,2025-05-16
SKU02536,81,431.92,2024-09-02
SKU02537,35,464.7,2024-11-18
SKU02538,98,152.42,2025-09-02
SKU02539,87,432.1,2024-11-24
SKU02540,30,390.98,2025-06-30
SKU02541,8,465.47,2024-12-04
SKU02542,22,123.63,2024-06-19
SKU02543,44,288.9,2024-04-19
SKU02544,58,138.0,2024-01-10
SKU02545,36,412.22,2024-07-20
SKU02546,69,3.66,2024-09-13
SKU02547,77,282.84,2024-09-18
SKU02548,93,170.26,2025-03-05
SKU02549,31,162.02,2025-05-21
SKU02550,47,322.81,2024-03-06
SKU02551,55,425.89,2025-11-03
SKU02552,80,304.99,2025-08-01
SKU02553,62,426.73,2025-09-03
SKU02554,30,133.03,2025-08-11
SKU02555,55,260.23,2024-02-04
SKU02556,16,225.82,2025-07-10
SKU02557,12,6.81,2025-10-23
SKU02558,17,278.85,2025-05-05
SKU02559,16,331.1,2025-08-02
SKU02560,12,296.37,2024-09-10
SKU02561,8,368.4,2024-01-17
SKU02562,84,286.1,2024-09-17
SKU02563,3,34.31,2024-09-12
SKU02564,16,59.11,2025-02-27
SKU02565,30,298.64,2025-05-15
SKU02566,23,138.21,2024-10-12
SKU02567,92,40.74,2024-01-07
SKU02568,5,215.37,2025-05-11
SKU02569,84,277.61,2024-07-17
SKU02570,65,165.04,2025-08-25
SKU02571,30,360.5,2025-10-20
SKU02572,21,322.24,2025-02-21
SKU02573,84,167.08,2025-10-23
SKU02574,70,377.68,2024-02-21
SKU02575,22,324.7,2024-08-30
SKU02576,82,319.09,2024-08-06
SKU02577,72,277.16,2025-06-01
SKU02578,32,6.68,2024-04-18
SKU02579,33,348.56,2024-12-16
SKU02580,16,188.64,2024-03-06
SKU02581,76,471.36,2024-01-10
SKU02582,38,409.17,2024-07-20
SKU02583,98,294.26,2024-08-01
SKU02584,14,126.84,2024-03-08
SKU02585,36,102.65,2024-11-22
SKU02586,97,170.85,2024-02-19
SKU02587,23,238.81,2024-01-17
SKU02588,66,148.74,2025-06-06
SKU02589,85,257.95,2024-11-01
SKU02590,2,83.52,2025-01-26
SKU02591,91,488.88,2024-05-03
SKU02592,73,54.85,2025-05-18
SKU02593,65,466.04,2024-08-12
SKU02594,75,456.88,2024-11-13
SKU02595,67,263.15,2025-04-17
SKU02596,52,362.73,2025-06-24
SKU02597,62,218.59,2024-12-23
SKU02598,23,315.39,2025-04-27
SKU02599,26,170.95,2025-03-04
SKU02600,68,151.28,2025-05-11
SKU02601,82,289.54,2025-04-16
SKU02602,55,249.57,2025-07-24
SKU02603,6,290.19,2025-10-16
SKU02604,35,144.04,2024-10-26
SKU02605,22,184.11,2025-11-06
SKU02606,43,42.87,2024-03-24
SKU02607,15,27.09,2025-01-11
SKU02608,86,127.48,2024-11-08
SKU02609,60,38.05,2025-09-20
SKU02610,12,52.78,2024-11-15
SKU02611,49,406.65,2024-07-22
SKU02612,42,20.4,2024-12-20
SKU02613,38,329.81,2024-10-20
SKU02614,82,137.01,2025-05-18
SKU02615,45,435.9,2024-05-24
SKU02616,35,243.01,2025-06-22
SKU02617,30,153.48,2024-01-17
SKU02618,88,259.3,2025-07-28
SKU02619,30,191.6,2025-07-29
SKU02620,78,282.59,2024-02-08
SKU02621,6,58.15,2024-05-09
SKU02622,67,498.5,2024-04-24
SKU02623,80,213.35,2025-03-25
SKU02624,7,174.77,2024-02-14
SKU02625,52,355.39,2024-08-03
SKU02626,14,182.59,2025-08-22
SKU02627,73,416.8,2025-02-18
SKU02628,15,227.68,2024-09-21
SKU02629,21,360.06,2025-03-15
SKU02630,35,54.62,2025-09-08
SKU02631,66,423.21,2025-01-15
SKU02632,91,368.12,2024-10-27
SKU02633,2,106.65,2024-06-19
SKU02634,35,73.5,2025-09-11
SKU02635,82,158.83,2025-02-09
SKU02636,78,488.06,2024-12-20
SKU02637,20,129.16,2024-06-09
SKU02638,82,228.61,2025-07-05
SKU02639,10,15.98,2024-01-26
SKU02640,25,199.22,2024-03-23
SKU02641,66,286.09,2024-06-21
SKU02642,25,476.61,2025-11-15
SKU02643,54,258.85,2024-03-10
SKU02644,33,409.73,2024-01-06
SKU02645,36,274.02,2024-07-13
SKU02646,95,21.35,2025-06-08
SKU02647,14,158.19,2024-03-03
SKU02648,65,288.2,2024-01-13
SKU02649,80,475.35,2024-07-23
SKU02650,54,429.71,2024-02-09
SKU02651,52,114.95,2024-06-13
SKU02652,3,110.83,2024-01-31
SKU02653,99,101.39,2025-06-12
SKU02654,41,461.33,2025-10-10
SKU02655,6,426.48,2025-11-07
SKU02656,25,387.67,2025-02-01
SKU02657,13,196.97,2025-04-03
SKU02658,98,252.69,2024-08-10
SKU02659,8,232.7,2025-09-25
SKU02660,21,127.45,2024-03-18
SKU02661,98,253.01,2025-08-22
SKU02662,68,16.22,2025-09-16
SKU02663,25,66.77,2025-09-03
SKU02664,79,443.41,2025-03-03
SKU02665,68,376.09,2025-02-28
SKU02666,45,212.01,2025-01-21
SKU02667,60,259.06,2024-08-26
SKU02668,12,185.63,2025-09-14
SKU02669,32,370.65,2024-03-30
SKU02670,96,392.31,2025-01-19
SKU02671,92,381.88,2024-05-18
SKU02672,13,361.58,2025-10-08
SKU02673,31,103.05,2025-06-07
SKU02674,78,169.65,2024-08-31
SKU02675,20,235.45,2025-05-19
SKU02676,18,166.07,2025-02-25
SKU02677,93,377.72,2024-06-30
SKU02678,60,165.35,2024-07-13
SKU02679,63,69.98,2025-09-25
SKU02680,6,200.12,2024-02-22
SKU02681,32,489.98,2025-11-15
SKU02682,93,113.71,2024-06-27
SKU02683,43,306.47,2024-10-19
SKU02684,2,217.05,2025-01-09
SKU02685,60,36.44,2024-02-28
SKU02686,23,244.45,2024-02-23
SKU02687,83,351.38,2024-09-01
SKU02688,31,257.1,2024-05-28
SKU02689,5,436.18,2025-01-02
SKU02690,83,145.18,2024-01-16
SKU02691,34,44.04,2024-06-24
SKU02692,10,468.35,2025-06-23
SKU02693,89,189.72,2025-02-09
SKU02694,2,288.63,2025-04-11
SKU02695,11,396.21,2024-05-08
SKU02696,50,162.83,2024-08-10
SKU02697,31,358.37,2024-08-31
SKU02698,56,68.57,2025-03-01
SKU02699,79,146.36,2024-12-19
SKU02700,73,73.21,2024-11-21
SKU02701,87,405.8,2025-08-26
SKU02702,83,112.1,2024-01-03
SKU02703,9,358.98,2025-04-23
SKU02704,99,471.71,2024-03-21
SKU02705,21,264.36,2024-02-13
SKU02706,73,270.47,2024-06-03
SKU02707,28,231.06,2025-06-19
SKU02708,62,163.62,2024-04-08
SKU02709,7,238.35,2025-01-31
SKU02710,80,301.8,2024-06-19
SKU02711,16,493.01,2024-05-27
SKU02712,97,468.94,2024-05-02
SKU02713,4,431.21,2024-04-21
SKU02714,4,444.68,2024-05-09
SKU02715,40,234.46,2024-03-08
SKU02716,17,329.06,2025-08-30
SKU02717,52,447.64,2025-10-18
SKU02718,93,197.08,2025-06-28
SKU02719,52,480.92,2024-10-12
SKU02720,36,208.48,2024-01-05
SKU02721,38,300.94,2024-04-27
SKU02722,50,355.19,2025-10-13
SKU02723,63,475.35,2024-08-17
SKU02724,63,123.06,2024-06-08
SKU02725,62,373.32,2024-10-20
SKU02726,99,260.89,2024-07-04
SKU02727,7,135.01,2025-07-05
SKU02728,27,388.53,2024-08-11
SKU02729,92,276.56,2024-05-31
SKU02730,86,330.83,2024-05-19
SKU02731,14,162.13,2025-01-01
SKU02732,71,241.16,2024-05-07
SKU02733,86,309.06,2024-12-16
SKU02734,5,203.05,2024-05-26
SKU02735,55,99.99,2024-10-11
SKU02736,2,480.86,2025-04-13
SKU02737,62,256.22,2024-08-05
SKU02738,91,367.23,2025-03-11
SKU02739,21,206.11,2024-05-24
SKU02740,79,178.21,2024-10-03
SKU02741,21,204.17,2024-02-29
SKU02742,10,205.19,2025-09-01
SKU02743,87,272.55,2025-01-09
SKU02744,58,272.19,2025-02-07
SKU02745,39,249.08,2024-04-23
SKU02746,5,68.26,2025-05-09
SKU02747,65,248.54,2025-09-06
SKU02748,13,85.38,2024-12-01
SKU02749,85,63.94,2025-07-22
SKU02750,90,466.39,2024-10-11
SKU02751,85,302.87,2024-05-08
SKU02752,53,330.09,2024-11-10
SKU02753,82,201.5,2025-08-20
SKU02754,45,454.58,2024-03-11
SKU02755,32,319.33,2024-12-10
SKU02756,36,384.82,2024-04-07
SKU02757,81,184.91,2024-10-26
SKU02758,99,480.05,2024-06-24
SKU02759,60,410.41,2024-03-15
SKU02760,11,427.12,2024-05-22
SKU02761,63,86.92,2024-01-23
SKU02762,21,136.21,2024-06-29
SKU02763,52,143.53,2024-02-14
SKU02764,55,136.18,2025-04-13
SKU02765,26,427.85,2024-04-01
SKU02766,68,16.91,2024-09-25
SKU02767,34,38.97,2024-02-03
SKU02768,52,137.68,2025-11-08
SKU02769,82,100.74,2025-08-04
SKU02770,99,116.7,2024-12-29
SKU02771,93,399.17,2024-05-12
SKU02772,52,282.0,2025-01-16
SKU02773,29,3.88,2025-11-10
SKU02774,38,215.23,2024-10-03
SKU02775,42,204.53,2024-06-04
SKU02776,21,57.86,2025-01-21
SKU02777,42,338.39,2025-06-18
SKU02778,13,351.35,2024-07-18
SKU02779,64,360.73,2024-10-01
SKU02780,17,364.51,2025-05-15
SKU02781,9,1.03,2025-04-03
SKU02782,41,477.01,2024-02-19
SKU02783,1,407.29,2025-06-15
SKU02784,2,452.09,2025-09-19
SKU02785,60,8.81,2024-04-01
SKU02786,48,467.0,2025-03-31
SKU02787,29,405.08,2024-12-04
SKU02788,97,418.77,2024-02-22
SKU02789,10,47.55,2025-05-10
SKU02790,58,369.65,2025-09-26
SKU02791,60,480.0,2024-01-04
SKU02792,21,339.6,2025-11-11
SKU02793,28,285.71,2024-10-07
SKU02794,75,472.87,2024-10-16
SKU02795,34,222.03,2024-03-13
SKU02796,8,300.05,2024-05-16
SKU02797,59,238.69,2025-10-14
SKU02798,86,466.49,2025-01-27
SKU02799,72,38.97,2024-07-26
SKU02800,49,251.06,2024-09-16
SKU02801,79,343.79,2024-09-19
SKU02802,17,396.16,2025-05-19
SKU02803,60,291.93,2025-07-03
SKU02804,87,454.55,2024-07-21
SKU02805,88,471.05,2024-12-12
SKU02806,45,33.1,2024-02-21
SKU02807,83,201.78,2025-08-15
SKU02808,69,12.71,2024-12-21
SKU02809,32,165.38,2025-06-02
SKU02810,44,268.9,2024-12-28
SKU02811,65,455.49,2024-02-14
SKU02812,87,423.43,2025-01-12
SKU02813,8,64.62,2025-02-15
SKU02814,77,47.42,2024-05-21
SKU02815,72,295.04,2024-09-14
SKU02816,87,266.53,2024-02-06
SKU02817,43,133.92,2024-02-14
SKU02818,1,449.83,2025-09-23
SKU02819,51,463.76,2024-02-15
SKU02820,24,201.9,2025-10-13
SKU02821,99,445.26,2025-07-18
SKU02822,24,192.59,2024-10-27
SKU02823,17,368.67,2024-10-14
SKU02824,5,238.5,2024-09-25
SKU02825,20,62.17,2024-03-02
SKU02826,21,464.04,2025-07-19
SKU02827,58,227.59,2025-08-03
SKU02828,31,367.51,2024-08-29
SKU02829,100,184.22,2024-12-19
SKU02830,11,10.42,2024-03-11
SKU02831,52,51.16,2025-02-16
SKU02832,15,248.61,2025-09-03
SKU02833,83,345.29,2024-03-01
SKU02834,7,168.03,2025-09-06
SKU02835,28,348.05,2025-03-27
SKU02836,51,349.62,2025-01-27
SKU02837,58,352.26,2025-09-22
SKU02838,5,246.77,2025-06-12
SKU02839,5,457.53,2024-10-31
SKU02840,94,245.11,2024-07-09
SKU02841,96,225.68,2024-03-18
SKU02842,8,100.49,2025-07-11
SKU02843,64,154.52,2025-08-27
SKU02844,10,22.12,2025-06-08
SKU02845,38,317.13,2024-10-27
SKU02846,96,125.02,2024-01-17
SKU02847,92,152.77,2025-07-27
SKU02848,81,385.64,2025-03-09
SKU02849,95,164.28,2024-02-12
SKU02850,8,121.86,2024-03-08
SKU02851,25,85.36,2025-01-14
SKU02852,73,387.65,2024-07-30
SKU02853,66,65.72,2024-07-21
SKU02854,79,227.42,2024-04-18
SKU02855,50,253.96,2024-10-10
SKU02856,67,344.01,2025-08-28
SKU02857,49,317.01,2024-08-12
SKU02858,36,405.55,2024-04-27
SKU02859,68,23.33,2025-08-25
SKU02860,78,148.92,2024-12-05
SKU02861,41,140.79,2024-10-07
SKU02862,89,73.86,2025-05-05
SKU02863,62,145.3,2024-01-19
SKU02864,10,155.57,2024-06-23
SKU02865,21,261.42,2025-04-13
SKU02866,36,332.19,2025-09-09
SKU02867,12,191.17,2024-05-21
SKU02868,91,360.02,2025-04-07
SKU02869,2,168.75,2024-10-24
SKU02870,13,145.85,2025-04-14
SKU02871,53,271.05,2025-01-07
SKU02872,32,12.83,2025-04-12
SKU02873,95,40.81,2025-03-13
SKU02874,16,209.57,2025-03-18
SKU02875,32,471.51,2025-03-31
SKU02876,32,361.03,2024-09-04
SKU02877,98,44.98,2024-05-21
SKU02878,11,423.31,2025-02-05
SKU02879,10,366.42,2024-08-09
SKU02880,15,305.86,2024-07-02
SKU02881,17,410.33,2024-12-29
SKU02882,40,202.65,2024-07-06
SKU02883,18,111.53,2024-04-22
SKU02884,55,256.5,2024-06-29
SKU02885,73,274.87,2024-07-17
SKU02886,25,269.62,2024-03-10
SKU02887,59,282.97,2025-08-20
SKU02888,78,474.4,2025-04-29
SKU02889,89,451.22,2025-02-02
SKU02890,22,437.98,2025-07-04
SKU02891,30,400.91,2025-10-04
SKU02892,84,471.77,2024-01-10
SKU02893,85,50.15,2024-01-03
SKU02894,44,133.3,2025-04-22
SKU02895,32,248.03,2025-10-23
SKU02896,51,423.42,2024-03-07
SKU02897,46,253.08,2024-04-06
SKU02898,21,374.27,2025-06-14
SKU02899,99,70.34,2024-11-13
SKU02900,32,126.95,2024-04-07
SKU02901,94,366.16,2024-02-26
SKU02902,39,83.2,2024-04-16
SKU02903,12,176.33,2024-03-28
SKU02904,47,133.17,2025-10-14
SKU02905,18,175.58,2025-10-17
SKU02906,21,354.45,2025-01-05
SKU02907,13,184.56,2025-01-09
SKU02908,21,278.08,2024-02-21
SKU02909,8,50.87,2024-02-10
SKU02910,46,402.7,2024-03-31
SKU02911,7,185.57,2024-02-08
SKU02912,23,324.62,2024-01-13
SKU02913,96,362.97,2025-08-30
SKU02914,75,105.62,2025-09-12
SKU02915,86,442.45,2024-04-13
SKU02916,22,308.5,2024-02-12
SKU02917,89,214.93,2024-07-27
SKU02918,22,91.99,2025-08-22
SKU02919,92,471.21,2025-08-27
SKU02920,29,377.78,2025-11-16
SKU02921,13,104.8,2025-04-20
SKU02922,82,169.52,2025-09-29
SKU02923,2,405.03,2024-04-18
SKU02924,29,348.14,2025-07-12
SKU02925,85,383.13,2024-08-01
SKU02926,79,221.16,2025-08-26
SKU02927,52,358.52,2025-02-12
SKU02928,27,193.86,2025-07-06
SKU02929,50,106.42,2025-09-24
SKU02930,95,316.71,2024-03-17
SKU02931,79,488.03,2024-04-04
SKU02932,23,155.99,2024-09-25
SKU02933,88,231.02,2024-12-26
SKU02934,44,337.33,2025-06-13
SKU02935,77,271.21,2025-11-13
SKU02936,22,421.87,2024-06-10
SKU02937,43,381.11,2025-04-09
SKU02938,37,30.09,2025-07-17
SKU02939,61,499.21,2025-07-01
SKU02940,97,376.45,2024-07-05
SKU02941,56,432.09,2024-02-21
SKU02942,3,325.95,2025-05-02
SKU02943,63,428.29,2025-06-14
SKU02944,19,57.08,2025-01-30
SKU02945,23,174.52,2024-04-01
SKU02946,29,438.33,2025-10-12
SKU02947,30,101.63,2024-12-22
SKU02948,39,40.04,2025-09-02
SKU02949,25,394.27,2024-05-23
SKU02950,8,417.91,2024-07-17
SKU02951,58,82.16,2024-11-18
SKU02952,16,427.32,2024-11-27
SKU02953,72,343.7,2024-09-20
SKU02954,1,260.52,2024-08-04
SKU02955,5,415.29,2025-07-09
SKU02956,3,210.21,2025-03-09
SKU02957,65,97.8,2025-04-04
SKU02958,4,143.14,2025-05-17
SKU02959,99,253.08,2025-04-13
SKU02960,96,266.13,2024-12-31
SKU02961,64,402.98,2024-08-26
SKU02962,98,395.89,2025-09-15
SKU02963,89,291.1,2025-08-03
SKU02964,10,390.61,2025-07-14
SKU02965,21,96.69,2025-10-24
SKU02966,46,25.98,2025-01-30
SKU02967,91,436.94,2025-01-29
SKU02968,27,38.7,2025-09-18
SKU02969,66,124.1,2024-03-15
SKU02970,41,347.96,2024-04-07
SKU02971,13,205.31,2025-01-17
SKU02972,9,438.28,2025-09-14
SKU02973,36,149.69,2025-01-04
SKU02974,86,6.92,2024-10-11
SKU02975,90,151.03,2024-09-12
SKU02976,58,289.46,2024-11-04
SKU02977,54,188.59,2025-09-20
SKU02978,12,267.9,2024-06-24
SKU02979,81,438.42,2024-08-15
SKU02980,78,456.33,2024-12-12
SKU02981,14,133.72,2025-09-09
SKU02982,34,231.61,2024-12-07
SKU02983,53,275.02,2024-08-26
SKU02984,20,474.61,2025-09-03
SKU02985,75,499.31,2025-11-18
SKU02986,16,118.47,2024-12-15
SKU02987,95,363.76,2025-03-30
SKU02988,70,189.64,2025-03-16
SKU02989,56,5.05,2025-08-10
SKU02990,83,5.62,2025-05-29
SKU02991,58,230.82,2024-03-21
SKU02992,4,244.68,2024-12-26
SKU02993,4,12.26,2024-10-14
SKU02994,20,343.78,2024-01-08
SKU02995,10,147.71,2024-03-27
SKU02996,24,280.39,2024-10-12
SKU02997,99,151.16,2025-02-02
SKU02998,26,84.4,2024-03-14
SKU02999,37,204.18,2025-03-14
SKU03000,85,116.9,2024-05-02
SKU03001,54,267.87,2025-01-11
SKU03002,21,100.22,2024-05-22
SKU03003,74,254.69,2024-06-06
SKU03004,38,79.53,2025-03-05
SKU03005,46,335.82,2025-03-23
SKU03006,4,377.21,2025-02-13
SKU03007,60,56.09,2025-01-05
SKU03008,57,234.43,2024-04-18
SKU03009,45,36.36,2024-02-05
SKU03010,20,299.49,2024-03-30
SKU03011,17,132.94,2025-02-18
SKU03012,71,264.28,2024-10-22
SKU03013,4,259.21,2024-02-15
SKU03014,93,462.25,2025-05-02
SKU03015,14,274.99,2025-09-10
SKU03016,3,291.92,2024-06-18
SKU03017,88,201.42,2024-05-25
SKU03018,80,474.59,2025-02-23
SKU03019,58,388.82,2025-07-26
SKU03020,55,143.42,2024-01-03
SKU03021,4,422.26,2025-08-16
SKU03022,24,216.77,2024-09-19
SKU03023,34,414.5,2024-11-16
SKU03024,30,411.62,2025-08-29
SKU03025,82,95.25,2025-07-29
SKU03026,19,350.87,2024-09-02
SKU03027,31,146.03,2025-08-11
SKU03028,60,149.45,2025-04-21
SKU03029,60,148.88,2024-09-15
SKU03030,19,363.06,2024-04-02
SKU03031,49,115.68,2025-06-16
SKU03032,63,1.45,2025-07-27
SKU03033,83,357.9,2024-12-04
SKU03034,22,86.42,2024-09-16
SKU03035,24,53.14,2024-08-24
SKU03036,76,119.52,2024-05-20
SKU03037,30,190.57,2025-11-09
SKU03038,58,238.48,2025-04-24
SKU03039,31,23.24,2025-08-01
SKU03040,100,485.32,2024-12-15
SKU03041,64,358.32,2025-07-23
SKU03042,19,162.27,2024-05-09
SKU03043,48,160.03,2025-06-20
SKU03044,45,224.82,2024-01-11
SKU03045,100,313.5,2024-09-13
SKU03046,94,74.04,2025-01-03
SKU03047,55,95.28,2025-01-28
SKU03048,55,429.86,2025-08-15
SKU03049,97,128.87,2025-02-22
SKU03050,18,190.72,2024-01-19
SKU03051,63,435.76,2024-04-19
SKU03052,92,331.91,2025-03-12
SKU03053,47,171.51,2025-05-19
SKU03054,75,342.17,2024-02-03
SKU03055,57,10.82,2024-10-14
SKU03056,45,368.09,2024-09-11
SKU03057,33,244.02,2025-09-29
SKU03058,17,406.78,2024-05-13
SKU03059,70,477.36,2025-05-13
SKU03060,4,462.97,2025-01-31
SKU03061,20,454.72,2025-05-01
SKU03062,47,256.57,2025-08-20
SKU03063,91,180.71,2025-08-09
SKU03064,15,233.05,2025-10-08
SKU03065,70,345.26,2025-11-15
SKU03066,47,442.11,2024-07-31
SKU03067,78,104.29,2024-12-15
SKU03068,75,459.18,2024-01-19
SKU03069,9,407.77,2024-04-28
SKU03070,90,489.45,2024-10-28
SKU03071,16,440.25,2024-10-11
SKU03072,69,140.69,2024-08-14
SKU03073,61,53.87,2025-05-21
SKU03074,10,57.01,2025-05-15
SKU03075,50,146.32,2024-07-30
SKU03076,3,307.48,2024-12-21
SKU03077,77,402.36,2025-05-01
SKU03078,94,449.73,2024-11-16
SKU03079,70,312.25,2025-10-24
SKU03080,81,3.81,2024-08-10
SKU03081,51,93.97,2025-10-01
SKU03082,19,50.76,2025-07-16
SKU03083,42,182.3,2024-07-09
SKU03084,35,251.17,2025-05-14
SKU03085,46,22.66,2025-05-09
SKU03086,26,174.89,2024-08-24
SKU03087,69,90.41,2024-01-22
SKU03088,93,323.89,2025-09-13
SKU03089,64,232.67,2024-11-22
SKU03090,37,248.16,2025-06-28
SKU03091,84,214.42,2024-05-06
SKU03092,49,478.05,2024-12-30
SKU03093,21,108.15,2024-02-13
SKU03094,74,258.82,2025-06-02
SKU03095,64,368.27,2024-05-07
SKU03096,5,278.87,2025-08-25
SKU03097,100,464.58,2024-05-09
SKU03098,70,189.61,2025-06-12
SKU03099,90,232.37,2024-11-16
SKU03100,4,45.17,2024-07-04
SKU03101,39,304.89,2025-09-13
SKU03102,35,144.82,2024-12-13
SKU03103,1,80.99,2025-04-25
SKU03104,24,272.72,2025-11-05
SKU03105,57,266.62,2025-08-09
SKU03106,100,38.86,2024-12-26
SKU03107,70,349.41,2024-10-13
SKU03108,41,312.26,2024-06-30
SKU03109,54,95.32,2025-03-26
SKU03110,46,235.25,2024-04-06
SKU03111,60,360.44,2025-07-16
SKU03112,60,265.19,2024-11-09
SKU03113,57,198.35,2025-06-29
SKU03114,31,161.85,2024-01-21
SKU03115,84,305.59,2025-07-29
SKU03116,24,469.62,2025-05-11
SKU03117,89,336.2,2025-02-06
SKU03118,36,38.3,2024-05-03
SKU03119,85,230.88,2025-09-04
SKU03120,30,445.52,2024-04-28
SKU03121,24,48.14,2025-08-12
SKU03122,30,494.45,2025-04-21
SKU03123,86,474.59,2024-04-12
SKU03124,92,40.06,2024-11-28
SKU03125,7,466.77,2025-04-03
SKU03126,35,182.2,2024-05-09
SKU03127,55,422.51,2024-05-13
SKU03128,92,209.77,2024-06-05
SKU03129,14,220.99,2025-02-28
SKU03130,10,317.49,2025-03-10
SKU03131,80,387.46,2025-01-23
SKU03132,16,17.86,2024-11-13
SKU03133,54,296.98,2025-10-31
SKU03134,95,94.18,2025-05-19
SKU03135,89,173.63,2024-07-08
SKU03136,77,174.64,2025-09-03
SKU03137,70,235.06,2025-02-14
SKU03138,44,167.73,2024-02-21
SKU03139,73,54.57,2025-07-14
SKU03140,45,73.67,2025-03-21
SKU03141,100,17.69,2025-09-03
SKU03142,56,235.65,2025-03-19
SKU03143,84,477.27,2025-01-16
SKU03144,82,58.72,2025-01-08
SKU03145,57,473.19,2025-07-19
SKU03146,21,366.95,2025-01-09
SKU03147,68,319.11,2025-01-23
SKU03148,50,322.99,2025-10-10
SKU03149,33,413.54,2025-11-04
SKU03150,91,54.35,2025-04-23
SKU03151,7,252.87,2025-02-07
SKU03152,70,348.85,2025-08-15
SKU03153,15,293.82,2025-04-12
SKU03154,82,416.56,2025-08-19
SKU03155,32,37.06,2025-05-19
SKU03156,75,345.66,2024-03-23
SKU03157,20,267.48,2024-11-14
SKU03158,88,190.2,2024-03-07
SKU03159,15,170.8,2025-02-17
SKU03160,48,310.8,2025-03-28
SKU03161,71,445.61,2024-07-16
SKU03162,21,248.59,2024-09-15
SKU03163,42,412.54,2024-10-24
SKU03164,26,201.68,2024-10-06
SKU03165,14,52.09,2024-10-26
SKU03166,57,31.69,2024-05-08
SKU03167,37,26.62,2025-05-12
SKU03168,58,190.69,2025-03-13
SKU03169,21,169.28,2024-10-18
SKU03170,82,359.25,2024-07-25
SKU03171,69,371.67,2024-10-20
SKU03172,3,26.38,2025-11-17
SKU03173,87,111.34,2024-01-29
SKU03174,90,137.86,2024-06-27
SKU03175,37,274.26,2024-02-10
SKU03176,88,73.11,2025-04-14
SKU03177,49,67.84,2024-07-10
SKU03178,19,471.95,2024-12-09
SKU03179,89,402.3,2025-09-17
SKU03180,85,91.15,2024-10-04
SKU03181,12,203.88,2024-12-20
SKU03182,61,178.46,2025-06-12
SKU03183,41,395.71,2024-03-26
SKU03184,33,255.6,2024-11-12
SKU03185,50,64.8,2024-12-02
SKU03186,68,369.76,2024-05-24
SKU03187,71,199.05,2024-11-10
SKU03188,86,132.2,2024-08-12
SKU03189,33,188.37,2025-02-26
SKU03190,81,249.38,2024-02-23
SKU03191,24,172.21,2024-03-08
SKU03192,61,121.71,2025-09-10
SKU03193,61,199.85,2024-11-29
SKU03194,98,10.57,2024-03-17
SKU03195,28,386.48,2025-06-22
SKU03196,58,86.3,2024-06-03
SKU03197,43,22.91,2024-03-12
SKU03198,41,327.2,2025-05-15
SKU03199,39,387.19,2025-03-22
SKU03200,86,407.1,2025-07-12
SKU03201,49,247.26,2024-12-24
SKU03202,17,103.48,2024-10-03
SKU03203,98,368.88,2024-11-08
SKU03204,70,350.16,2024-04-14
SKU03205,70,123.89,2024-04-04
SKU03206,98,451.8,2024-08-06
SKU03207,65,53.08,2025-11-12
SKU03208,74,491.36,2024-05-07
SKU03209,85,430.26,2024-07-18
SKU03210,5,344.26,2024-11-27
SKU03211,2,469.44,2025-06-30
SKU03212,22,361.43,2025-10-17
SKU03213,57,96.04,2024-10-18
SKU03214,66,221.64,2024-03-06
SKU03215,74,36.68,2025-07-21
SKU03216,98,195.44,2025-10-18
SKU03217,16,371.06,2025-02-07
SKU03218,51,193.84,2025-08-28
SKU03219,39,165.82,2025-09-09
SKU03220,86,298.08,2025-08-18
SKU03221,76,436.23,2025-10-09
SKU03222,88,24.74,2024-05-25
SKU03223,40,193.35,2025-06-13
SKU03224,38,79.96,2025-02-05
SKU03225,60,347.98,2024-05-04
SKU03226,59,53.76,2025-05-28
SKU03227,10,332.74,2024-11-27
SKU03228,99,143.8,2025-04-24
SKU03229,64,100.26,2025-10-11
SKU03230,63,468.24,2025-02-01
SKU03231,49,10.24,2024-01-30
SKU03232,64,219.45,2024-02-25
SKU03233,32,11.79,2025-09-22
SKU03234,7,242.31,2024-05-11
